transaction_id,timestamp,employee_id,customer_id,branch_id,category,amount,discount_percent,refund_amount,payment_method,is_anomaly,anomaly_type
TX-101208,2026-07-07 11:59:34,EMP-004,CUST-1324,BRANCH-WEST,Apparel,53.01,0.0,0.0,Mobile Money,0,NONE
TX-101209,2026-07-07 12:00:46,EMP-002,CUST-5967,BRANCH-CENTRAL,Electronics,51.0,8.9,0.0,Credit Card,0,NONE
TX-101210,2026-07-07 12:03:03,EMP-008,CUST-4425,BRANCH-EAST,Groceries,48.8,12.9,0.0,Credit Card,0,NONE
TX-101211,2026-07-07 12:06:56,EMP-008,CUST-3793,BRANCH-EAST,Services,72.31,11.9,0.0,Mobile Money,0,NONE
TX-101212,2026-07-07 12:22:49,EMP-002,CUST-3101,BRANCH-CENTRAL,Groceries,56.23,14.2,0.0,Credit Card,0,NONE
TX-101213,2026-07-07 12:32:21,EMP-004,CUST-1378,BRANCH-WEST,Services,39.94,0.0,0.0,Debit Card,0,NONE
TX-101214,2026-07-07 12:43:51,EMP-001,CUST-7997,BRANCH-WEST,Groceries,39.93,0.0,0.0,Debit Card,0,NONE
TX-101215,2026-07-07 12:58:59,EMP-005,CUST-2994,BRANCH-CENTRAL,Services,57.32,0.0,0.0,Cash,0,NONE
TX-101216,2026-07-07 13:04:38,EMP-004,CUST-1769,BRANCH-WEST,Apparel,49.93,0.0,0.0,Credit Card,0,NONE
TX-101217,2026-07-07 13:09:42,EMP-001,CUST-7420,BRANCH-WEST,Electronics,22.55,0.0,0.0,Cash,0,NONE
TX-101218,2026-07-07 13:10:50,EMP-004,CUST-7943,BRANCH-WEST,Groceries,97.08,0.0,0.0,Credit Card,0,NONE
TX-101219,2026-07-07 13:11:32,EMP-005,CUST-2029,BRANCH-CENTRAL,Groceries,75.19,8.2,60.96,Credit Card,0,NONE
TX-101220,2026-07-07 13:14:51,EMP-005,CUST-5049,BRANCH-CENTRAL,Groceries,44.18,0.0,0.0,Cash,0,NONE
TX-101221,2026-07-07 13:15:11,EMP-006,CUST-9514,BRANCH-WEST,Electronics,86.76,0.0,0.0,Debit Card,0,NONE
TX-101222,2026-07-07 13:15:31,EMP-002,CUST-8314,BRANCH-CENTRAL,Services,58.03,14.7,0.0,Debit Card,0,NONE
TX-101223,2026-07-07 13:16:33,EMP-006,CUST-2065,BRANCH-WEST,Electronics,39.12,12.6,0.0,Debit Card,0,NONE
TX-101224,2026-07-07 13:20:34,EMP-002,CUST-2668,BRANCH-CENTRAL,Groceries,32.12,0.0,0.0,Debit Card,0,NONE
TX-101225,2026-07-07 13:28:06,EMP-007,CUST-2570,BRANCH-WEST,Services,31.79,0.0,0.0,Cash,0,NONE
TX-101226,2026-07-07 13:33:19,EMP-008,CUST-7290,BRANCH-EAST,Hardware,62.87,0.0,0.0,Cash,0,NONE
TX-101227,2026-07-07 13:33:39,EMP-006,CUST-1425,BRANCH-WEST,Hardware,29.0,0.0,0.0,Cash,0,NONE
TX-101228,2026-07-07 13:36:16,EMP-002,CUST-1201,BRANCH-CENTRAL,Services,30.7,0.0,0.0,Mobile Money,0,NONE
TX-101229,2026-07-07 13:37:37,EMP-003,CUST-9337,BRANCH-WEST,Apparel,75.28,0.0,0.0,Debit Card,0,NONE
TX-101230,2026-07-07 13:39:38,EMP-003,CUST-4983,BRANCH-WEST,Electronics,35.3,0.0,0.0,Credit Card,0,NONE
TX-101231,2026-07-07 13:45:14,EMP-007,CUST-9407,BRANCH-WEST,Apparel,25.17,0.0,0.0,Mobile Money,0,NONE
TX-101232,2026-07-07 13:55:15,EMP-003,CUST-8692,BRANCH-WEST,Apparel,67.62,0.0,0.0,Cash,0,NONE
TX-101233,2026-07-07 13:57:01,EMP-003,CUST-1939,BRANCH-WEST,Electronics,84.19,0.0,0.0,Cash,0,NONE
TX-101234,2026-07-07 14:03:12,EMP-007,CUST-6633,BRANCH-WEST,Electronics,62.17,0.0,0.0,Mobile Money,0,NONE
TX-101235,2026-07-07 14:04:58,EMP-002,CUST-6595,BRANCH-CENTRAL,Electronics,21.58,0.0,0.0,Debit Card,0,NONE
TX-101236,2026-07-07 14:09:14,EMP-006,CUST-6499,BRANCH-WEST,Services,31.21,0.0,0.0,Cash,0,NONE
TX-101237,2026-07-07 14:19:14,EMP-008,CUST-1691,BRANCH-EAST,Hardware,51.49,3.0,0.0,Mobile Money,0,NONE
TX-101238,2026-07-07 14:19:39,EMP-008,CUST-4492,BRANCH-EAST,Electronics,33.9,0.0,0.0,Credit Card,0,NONE
TX-101239,2026-07-07 14:19:59,EMP-007,CUST-4363,BRANCH-WEST,Hardware,52.55,14.9,0.0,Cash,0,NONE
TX-101240,2026-07-07 14:20:19,EMP-006,CUST-1491,BRANCH-WEST,Services,47.29,6.5,0.0,Credit Card,0,NONE
TX-101241,2026-07-07 14:21:38,EMP-001,CUST-1486,BRANCH-WEST,Electronics,36.23,5.1,0.0,Mobile Money,0,NONE
TX-101242,2026-07-07 14:33:39,EMP-006,CUST-5029,BRANCH-WEST,Electronics,21.48,5.1,0.0,Cash,0,NONE
TX-101243,2026-07-07 14:37:07,EMP-001,CUST-3248,BRANCH-WEST,Hardware,96.32,0.0,0.0,Credit Card,0,NONE
TX-101244,2026-07-07 14:40:01,EMP-004,CUST-5998,BRANCH-WEST,Hardware,36.11,12.7,0.0,Debit Card,0,NONE
TX-101245,2026-07-07 14:41:45,EMP-002,CUST-2941,BRANCH-CENTRAL,Electronics,67.6,0.0,0.0,Mobile Money,0,NONE
TX-101246,2026-07-07 14:50:43,EMP-004,CUST-9725,BRANCH-WEST,Hardware,97.89,0.0,0.0,Debit Card,0,NONE
TX-101247,2026-07-07 14:53:18,EMP-004,CUST-1756,BRANCH-WEST,Services,43.23,0.0,0.0,Credit Card,0,NONE
TX-101248,2026-07-07 14:56:03,EMP-003,CUST-6368,BRANCH-WEST,Electronics,77.69,12.5,0.0,Debit Card,0,NONE
TX-101249,2026-07-07 14:56:52,EMP-004,CUST-2333,BRANCH-WEST,Hardware,28.57,0.0,0.0,Mobile Money,0,NONE
TX-101250,2026-07-07 14:58:28,EMP-007,CUST-9342,BRANCH-WEST,Apparel,43.91,0.0,0.0,Credit Card,0,NONE
TX-101251,2026-07-07 14:58:48,EMP-006,CUST-9609,BRANCH-WEST,Hardware,52.45,0.0,0.0,Credit Card,0,NONE
TX-101252,2026-07-07 14:59:08,EMP-007,CUST-1599,BRANCH-WEST,Electronics,52.04,5.4,0.0,Debit Card,0,NONE
TX-101253,2026-07-07 15:01:14,EMP-004,CUST-6013,BRANCH-WEST,Hardware,71.39,0.0,0.0,Credit Card,0,NONE
TX-101254,2026-07-07 15:07:53,EMP-005,CUST-2388,BRANCH-CENTRAL,Electronics,35.72,0.0,0.0,Credit Card,0,NONE
TX-101255,2026-07-07 15:12:36,EMP-004,CUST-1674,BRANCH-WEST,Hardware,79.83,0.0,0.0,Debit Card,0,NONE
TX-101256,2026-07-07 15:18:29,EMP-008,CUST-8086,BRANCH-EAST,Hardware,43.9,0.0,0.0,Credit Card,0,NONE
TX-101257,2026-07-07 15:26:49,EMP-007,CUST-1404,BRANCH-WEST,Electronics,62.63,0.0,0.0,Cash,0,NONE
TX-101258,2026-07-07 15:29:54,EMP-006,CUST-2350,BRANCH-WEST,Apparel,33.19,0.0,0.0,Cash,0,NONE
TX-101259,2026-07-07 15:30:14,EMP-005,CUST-4731,BRANCH-CENTRAL,Groceries,20.93,7.3,0.0,Credit Card,0,NONE
TX-101260,2026-07-07 15:30:46,EMP-004,CUST-6394,BRANCH-WEST,Apparel,70.77,0.0,0.0,Credit Card,0,NONE
TX-101261,2026-07-07 15:31:06,EMP-004,CUST-3258,BRANCH-WEST,Services,16.41,0.0,8.42,Credit Card,0,NONE
TX-101262,2026-07-07 15:45:33,EMP-007,CUST-7647,BRANCH-WEST,Services,37.26,0.0,26.1,Mobile Money,0,NONE
TX-101263,2026-07-07 15:46:59,EMP-007,CUST-4728,BRANCH-WEST,Electronics,32.67,0.0,0.0,Mobile Money,0,NONE
TX-101264,2026-07-07 15:48:01,EMP-008,CUST-8559,BRANCH-EAST,Apparel,116.53,0.0,0.0,Mobile Money,0,NONE
TX-101265,2026-07-07 15:55:33,EMP-007,CUST-7843,BRANCH-WEST,Electronics,74.91,0.0,0.0,Cash,0,NONE
TX-101266,2026-07-07 15:57:44,EMP-006,CUST-3276,BRANCH-WEST,Services,26.63,0.0,0.0,Cash,0,NONE
TX-101267,2026-07-07 16:02:43,EMP-008,CUST-6810,BRANCH-EAST,Apparel,39.29,8.1,0.0,Credit Card,0,NONE
TX-101268,2026-07-07 16:09:30,EMP-006,CUST-1380,BRANCH-WEST,Services,34.92,0.0,0.0,Mobile Money,0,NONE
TX-101269,2026-07-07 16:18:47,EMP-006,CUST-7404,BRANCH-WEST,Hardware,25.77,7.7,0.0,Mobile Money,0,NONE
TX-101270,2026-07-07 16:25:21,EMP-008,CUST-2779,BRANCH-EAST,Apparel,129.95,0.0,0.0,Credit Card,0,NONE
TX-101271,2026-07-07 16:29:40,EMP-002,CUST-3808,BRANCH-CENTRAL,Groceries,20.26,0.0,0.0,Debit Card,0,NONE
TX-101272,2026-07-07 16:30:00,EMP-001,CUST-4058,BRANCH-WEST,Electronics,88.77,14.6,0.0,Mobile Money,0,NONE
TX-101273,2026-07-07 16:30:43,EMP-005,CUST-9591,BRANCH-CENTRAL,Groceries,52.64,0.0,0.0,Cash,0,NONE
TX-101274,2026-07-07 16:36:47,EMP-003,CUST-6353,BRANCH-WEST,Hardware,83.47,0.0,0.0,Mobile Money,0,NONE
TX-101275,2026-07-07 16:37:07,EMP-007,CUST-8835,BRANCH-WEST,Groceries,54.29,0.0,0.0,Mobile Money,0,NONE
TX-101276,2026-07-07 16:38:20,EMP-003,CUST-4369,BRANCH-WEST,Apparel,31.62,0.0,0.0,Debit Card,0,NONE
TX-101277,2026-07-07 16:43:20,EMP-003,CUST-6084,BRANCH-WEST,Services,92.34,11.6,0.0,Mobile Money,0,NONE
TX-101278,2026-07-07 16:49:01,EMP-001,CUST-3337,BRANCH-WEST,Hardware,40.05,7.8,0.0,Credit Card,0,NONE
TX-101279,2026-07-07 16:51:51,EMP-008,CUST-8539,BRANCH-EAST,Hardware,43.82,0.0,0.0,Credit Card,0,NONE
TX-101280,2026-07-07 16:53:41,EMP-008,CUST-6681,BRANCH-EAST,Apparel,109.64,0.0,0.0,Mobile Money,0,NONE
TX-101281,2026-07-07 16:56:09,EMP-007,CUST-5081,BRANCH-WEST,Electronics,81.05,0.0,0.0,Debit Card,0,NONE
TX-101282,2026-07-07 17:06:18,EMP-007,CUST-4005,BRANCH-WEST,Services,84.47,11.4,0.0,Mobile Money,0,NONE
TX-101283,2026-07-07 17:14:12,EMP-005,CUST-9810,BRANCH-CENTRAL,Apparel,67.15,0.0,0.0,Mobile Money,0,NONE
TX-101284,2026-07-07 17:15:28,EMP-008,CUST-7738,BRANCH-EAST,Services,52.94,7.4,0.0,Credit Card,0,NONE
TX-101285,2026-07-07 17:17:09,EMP-007,CUST-8388,BRANCH-WEST,Electronics,66.02,0.0,0.0,Debit Card,0,NONE
TX-101286,2026-07-07 17:18:47,EMP-001,CUST-2199,BRANCH-WEST,Hardware,63.52,0.0,0.0,Mobile Money,0,NONE
TX-101287,2026-07-07 17:22:05,EMP-007,CUST-1618,BRANCH-WEST,Groceries,78.96,0.0,0.0,Mobile Money,0,NONE
TX-101288,2026-07-07 17:33:50,EMP-006,CUST-8606,BRANCH-WEST,Hardware,14.64,0.0,0.0,Mobile Money,0,NONE
TX-101289,2026-07-07 17:34:32,EMP-008,CUST-3297,BRANCH-EAST,Hardware,65.14,0.0,0.0,Mobile Money,0,NONE
TX-101290,2026-07-07 17:40:42,EMP-001,CUST-2646,BRANCH-WEST,Electronics,28.63,0.0,0.0,Debit Card,0,NONE
TX-101291,2026-07-07 17:41:02,EMP-003,CUST-2271,BRANCH-WEST,Groceries,123.79,0.0,0.0,Credit Card,0,NONE
TX-101292,2026-07-07 17:48:20,EMP-003,CUST-4549,BRANCH-WEST,Groceries,62.9,0.0,0.0,Debit Card,0,NONE
TX-101293,2026-07-07 17:49:24,EMP-001,CUST-9566,BRANCH-WEST,Groceries,48.41,0.0,0.0,Cash,0,NONE
TX-101294,2026-07-07 17:54:16,EMP-001,CUST-1797,BRANCH-WEST,Hardware,43.04,0.0,0.0,Credit Card,0,NONE
TX-101295,2026-07-07 18:07:54,EMP-004,CUST-4276,BRANCH-WEST,Groceries,93.95,3.3,66.54,Cash,0,NONE
TX-101296,2026-07-07 18:08:14,EMP-004,CUST-2582,BRANCH-WEST,Electronics,117.63,0.0,0.0,Cash,0,NONE
TX-101297,2026-07-07 18:16:10,EMP-006,CUST-6286,BRANCH-WEST,Services,43.73,0.0,0.0,Debit Card,0,NONE
TX-101298,2026-07-07 18:16:57,EMP-007,CUST-2979,BRANCH-WEST,Electronics,57.78,7.3,0.0,Debit Card,0,NONE
TX-101299,2026-07-07 18:18:58,EMP-006,CUST-1196,BRANCH-WEST,Hardware,80.17,5.6,0.0,Credit Card,0,NONE
TX-101300,2026-07-07 18:19:31,EMP-006,CUST-1719,BRANCH-WEST,Groceries,25.98,0.0,0.0,Debit Card,0,NONE
TX-101301,2026-07-07 18:27:43,EMP-002,CUST-9784,BRANCH-CENTRAL,Services,27.86,14.5,0.0,Debit Card,0,NONE
TX-101302,2026-07-07 18:32:11,EMP-003,CUST-6440,BRANCH-WEST,Electronics,48.25,0.0,0.0,Credit Card,0,NONE
TX-101303,2026-07-07 18:36:06,EMP-008,CUST-2106,BRANCH-EAST,Apparel,95.37,13.9,0.0,Mobile Money,0,NONE
TX-101304,2026-07-07 18:39:29,EMP-001,CUST-4811,BRANCH-WEST,Groceries,40.71,0.0,0.0,Credit Card,0,NONE
TX-101305,2026-07-07 18:40:50,EMP-004,CUST-8020,BRANCH-WEST,Electronics,38.9,0.0,0.0,Credit Card,0,NONE
TX-101306,2026-07-07 18:42:17,EMP-008,CUST-5859,BRANCH-EAST,Electronics,118.24,5.5,0.0,Debit Card,0,NONE
TX-101307,2026-07-07 18:43:54,EMP-006,CUST-3199,BRANCH-WEST,Apparel,21.72,0.0,0.0,Cash,0,NONE
TX-101308,2026-07-07 18:49:10,EMP-007,CUST-5726,BRANCH-WEST,Groceries,38.04,11.8,0.0,Mobile Money,0,NONE
TX-101309,2026-07-07 18:55:17,EMP-001,CUST-5068,BRANCH-WEST,Electronics,36.85,0.0,0.0,Credit Card,0,NONE
TX-101310,2026-07-07 18:56:37,EMP-003,CUST-8247,BRANCH-WEST,Groceries,146.15,8.9,0.0,Cash,0,NONE
TX-101311,2026-07-07 18:58:13,EMP-003,CUST-4345,BRANCH-WEST,Electronics,48.08,10.1,0.0,Mobile Money,0,NONE
TX-101312,2026-07-07 18:58:33,EMP-004,CUST-9313,BRANCH-WEST,Groceries,66.18,0.0,0.0,Mobile Money,0,NONE
TX-101313,2026-07-07 19:02:39,EMP-004,CUST-5012,BRANCH-WEST,Hardware,48.41,6.0,0.0,Debit Card,0,NONE
TX-101314,2026-07-07 19:07:06,EMP-004,CUST-5454,BRANCH-WEST,Hardware,30.43,14.7,0.0,Mobile Money,0,NONE
TX-101315,2026-07-07 19:09:16,EMP-008,CUST-8231,BRANCH-EAST,Hardware,85.18,0.0,0.0,Mobile Money,0,NONE
TX-101316,2026-07-07 19:14:49,EMP-008,CUST-1324,BRANCH-EAST,Hardware,59.02,0.0,0.0,Credit Card,0,NONE
TX-101317,2026-07-07 19:16:06,EMP-003,CUST-3878,BRANCH-WEST,Apparel,50.96,0.0,0.0,Credit Card,0,NONE
TX-101318,2026-07-07 19:18:21,EMP-007,CUST-8878,BRANCH-WEST,Groceries,28.48,0.0,0.0,Mobile Money,0,NONE
TX-101319,2026-07-07 19:32:28,EMP-003,CUST-4106,BRANCH-WEST,Groceries,66.92,9.0,0.0,Debit Card,0,NONE
TX-101320,2026-07-07 19:32:56,EMP-007,CUST-7812,BRANCH-WEST,Hardware,102.32,0.0,0.0,Debit Card,0,NONE
TX-101321,2026-07-07 19:37:48,EMP-005,CUST-2167,BRANCH-CENTRAL,Hardware,33.62,0.0,0.0,Cash,0,NONE
TX-101322,2026-07-07 19:39:59,EMP-007,CUST-3660,BRANCH-WEST,Electronics,31.45,0.0,0.0,Credit Card,0,NONE
TX-101323,2026-07-07 19:41:12,EMP-008,CUST-7032,BRANCH-EAST,Groceries,31.9,0.0,0.0,Mobile Money,0,NONE
TX-101324,2026-07-07 19:42:07,EMP-004,CUST-8827,BRANCH-WEST,Groceries,23.63,0.0,0.0,Cash,0,NONE
TX-101325,2026-07-07 19:43:28,EMP-003,CUST-5281,BRANCH-WEST,Services,61.01,0.0,0.0,Credit Card,0,NONE
TX-101326,2026-07-07 19:47:44,EMP-004,CUST-3644,BRANCH-WEST,Groceries,53.96,4.1,0.0,Debit Card,0,NONE
TX-101327,2026-07-07 19:48:04,EMP-007,CUST-2316,BRANCH-WEST,Services,61.88,0.0,0.0,Mobile Money,0,NONE
TX-101328,2026-07-07 19:48:24,EMP-007,CUST-5143,BRANCH-WEST,Apparel,49.87,0.0,0.0,Debit Card,0,NONE
TX-101329,2026-07-07 19:48:47,EMP-005,CUST-7743,BRANCH-CENTRAL,Groceries,48.17,9.9,0.0,Mobile Money,0,NONE
TX-101330,2026-07-07 19:52:26,EMP-005,CUST-4432,BRANCH-CENTRAL,Hardware,86.96,0.0,17.63,Debit Card,0,NONE
TX-101331,2026-07-07 19:53:40,EMP-001,CUST-2587,BRANCH-WEST,Groceries,69.17,0.0,0.0,Debit Card,0,NONE
TX-101332,2026-07-07 19:54:00,EMP-005,CUST-8060,BRANCH-CENTRAL,Electronics,75.69,5.2,0.0,Debit Card,0,NONE
TX-101333,2026-07-07 19:57:45,EMP-003,CUST-9234,BRANCH-WEST,Groceries,101.98,0.0,0.0,Mobile Money,0,NONE
TX-101334,2026-07-07 19:59:15,EMP-004,CUST-1966,BRANCH-WEST,Electronics,69.68,0.0,0.0,Debit Card,0,NONE
TX-101335,2026-07-07 20:07:17,EMP-008,CUST-2789,BRANCH-EAST,Electronics,33.75,4.0,0.0,Cash,0,NONE
TX-101336,2026-07-07 20:19:00,EMP-006,CUST-1486,BRANCH-WEST,Services,38.99,8.8,0.0,Cash,0,NONE
TX-101337,2026-07-07 20:22:32,EMP-001,CUST-5359,BRANCH-WEST,Groceries,44.69,0.0,0.0,Cash,0,NONE
TX-101338,2026-07-07 20:27:21,EMP-002,CUST-4458,BRANCH-CENTRAL,Services,29.77,0.0,0.0,Credit Card,0,NONE
TX-101339,2026-07-07 20:27:41,EMP-008,CUST-8753,BRANCH-EAST,Apparel,144.49,0.0,0.0,Credit Card,0,NONE
TX-101340,2026-07-07 20:31:10,EMP-006,CUST-4925,BRANCH-WEST,Apparel,37.07,0.0,0.0,Cash,0,NONE
TX-101341,2026-07-07 20:43:48,EMP-006,CUST-6410,BRANCH-WEST,Groceries,20.69,13.4,0.0,Mobile Money,0,NONE
TX-101342,2026-07-07 20:45:50,EMP-001,CUST-3013,BRANCH-WEST,Services,33.17,0.0,0.0,Mobile Money,0,NONE
TX-101343,2026-07-07 20:50:17,EMP-006,CUST-8404,BRANCH-WEST,Services,51.9,0.0,0.0,Debit Card,0,NONE
TX-101344,2026-07-08 08:26:12,EMP-001,CUST-6278,BRANCH-WEST,Groceries,26.74,0.0,0.0,Credit Card,0,NONE
TX-101345,2026-07-08 08:31:43,EMP-008,CUST-4826,BRANCH-EAST,Services,63.24,0.0,0.0,Cash,0,NONE
TX-101346,2026-07-08 08:41:33,EMP-006,CUST-8010,BRANCH-WEST,Hardware,20.86,0.0,0.0,Cash,0,NONE
TX-101347,2026-07-08 08:43:49,EMP-007,CUST-5814,BRANCH-WEST,Services,42.5,4.7,0.0,Cash,0,NONE
TX-101348,2026-07-08 08:48:57,EMP-003,CUST-9158,BRANCH-WEST,Groceries,65.09,0.0,0.0,Debit Card,0,NONE
TX-101349,2026-07-08 08:52:45,EMP-003,CUST-8311,BRANCH-WEST,Groceries,62.15,0.0,0.0,Mobile Money,0,NONE
TX-101350,2026-07-08 08:56:48,EMP-004,CUST-3792,BRANCH-WEST,Groceries,74.61,14.9,0.0,Credit Card,0,NONE
TX-101351,2026-07-08 08:57:11,EMP-007,CUST-5593,BRANCH-WEST,Electronics,33.42,0.0,0.0,Cash,0,NONE
TX-101352,2026-07-08 08:58:04,EMP-003,CUST-9757,BRANCH-WEST,Hardware,75.96,11.3,0.0,Cash,0,NONE
TX-101353,2026-07-08 08:58:24,EMP-006,CUST-7176,BRANCH-WEST,Hardware,55.46,0.0,0.0,Debit Card,0,NONE
TX-101354,2026-07-08 08:59:32,EMP-004,CUST-4662,BRANCH-WEST,Apparel,37.88,4.1,0.0,Mobile Money,0,NONE
TX-101355,2026-07-08 09:00:40,EMP-002,CUST-7025,BRANCH-CENTRAL,Electronics,29.69,0.0,0.0,Cash,0,NONE
TX-101356,2026-07-08 09:01:00,EMP-005,CUST-2013,BRANCH-CENTRAL,Services,95.43,0.0,0.0,Debit Card,0,NONE
TX-101357,2026-07-08 09:04:43,EMP-006,CUST-6980,BRANCH-WEST,Electronics,37.52,0.0,0.0,Mobile Money,0,NONE
TX-101358,2026-07-08 09:09:11,EMP-002,CUST-7476,BRANCH-CENTRAL,Groceries,52.78,0.0,0.0,Mobile Money,0,NONE
TX-101359,2026-07-08 09:16:06,EMP-005,CUST-4586,BRANCH-CENTRAL,Hardware,54.31,0.0,0.0,Credit Card,0,NONE
TX-101360,2026-07-08 09:26:53,EMP-003,CUST-1562,BRANCH-WEST,Services,34.41,0.0,0.0,Cash,0,NONE
TX-101361,2026-07-08 09:30:43,EMP-005,CUST-8836,BRANCH-CENTRAL,Electronics,48.63,0.0,0.0,Debit Card,0,NONE
TX-101362,2026-07-08 09:36:08,EMP-001,CUST-6458,BRANCH-WEST,Electronics,42.29,0.0,0.0,Mobile Money,0,NONE
TX-101363,2026-07-08 09:36:28,EMP-001,CUST-3933,BRANCH-WEST,Hardware,85.24,0.0,0.0,Mobile Money,0,NONE
TX-101364,2026-07-08 09:38:19,EMP-001,CUST-9977,BRANCH-WEST,Hardware,42.28,0.0,0.0,Credit Card,0,NONE
TX-101365,2026-07-08 09:41:24,EMP-007,CUST-7407,BRANCH-WEST,Groceries,73.11,0.0,0.0,Mobile Money,0,NONE
TX-101366,2026-07-08 09:42:39,EMP-007,CUST-2594,BRANCH-WEST,Electronics,74.57,0.0,0.0,Cash,0,NONE
TX-101367,2026-07-08 09:47:02,EMP-005,CUST-8496,BRANCH-CENTRAL,Electronics,39.24,0.0,0.0,Debit Card,0,NONE
TX-101368,2026-07-08 09:53:13,EMP-005,CUST-3372,BRANCH-CENTRAL,Electronics,116.13,12.0,0.0,Cash,0,NONE
TX-101369,2026-07-08 09:54:21,EMP-006,CUST-2670,BRANCH-WEST,Electronics,30.64,0.0,0.0,Mobile Money,0,NONE
TX-101370,2026-07-08 09:59:14,EMP-001,CUST-2573,BRANCH-WEST,Apparel,19.07,0.0,0.0,Cash,0,NONE
TX-101371,2026-07-08 10:03:25,EMP-002,CUST-9444,BRANCH-CENTRAL,Apparel,17.58,0.0,0.0,Debit Card,0,NONE
TX-101372,2026-07-08 10:14:25,EMP-004,CUST-1556,BRANCH-WEST,Groceries,41.82,8.9,0.0,Mobile Money,0,NONE
TX-101373,2026-07-08 10:14:45,EMP-007,CUST-2468,BRANCH-WEST,Hardware,23.31,0.0,0.0,Credit Card,0,NONE
TX-101374,2026-07-08 10:16:10,EMP-008,CUST-7018,BRANCH-EAST,Groceries,49.38,4.0,0.0,Mobile Money,0,NONE
TX-101375,2026-07-08 10:18:52,EMP-001,CUST-8856,BRANCH-WEST,Apparel,39.53,0.0,0.0,Mobile Money,0,NONE
TX-101376,2026-07-08 10:29:20,EMP-007,CUST-8932,BRANCH-WEST,Hardware,58.0,0.0,0.0,Credit Card,0,NONE
TX-101377,2026-07-08 10:31:26,EMP-002,CUST-9806,BRANCH-CENTRAL,Electronics,37.09,0.0,0.0,Debit Card,0,NONE
TX-101378,2026-07-08 10:35:41,EMP-008,CUST-2047,BRANCH-EAST,Services,49.19,0.0,0.0,Cash,0,NONE
TX-101379,2026-07-08 10:36:22,EMP-004,CUST-2922,BRANCH-WEST,Electronics,41.57,0.0,0.0,Cash,0,NONE
TX-101380,2026-07-08 10:36:42,EMP-008,CUST-6149,BRANCH-EAST,Groceries,86.02,9.9,0.0,Cash,0,NONE
TX-101381,2026-07-08 10:45:14,EMP-005,CUST-1573,BRANCH-CENTRAL,Groceries,27.76,0.0,0.0,Credit Card,0,NONE
TX-101382,2026-07-08 10:51:57,EMP-003,CUST-7931,BRANCH-WEST,Groceries,47.28,3.6,0.0,Credit Card,0,NONE
TX-101383,2026-07-08 10:53:18,EMP-008,CUST-3291,BRANCH-EAST,Services,78.16,0.0,0.0,Credit Card,0,NONE
TX-101384,2026-07-08 10:54:46,EMP-004,CUST-2622,BRANCH-WEST,Groceries,54.26,5.3,0.0,Mobile Money,0,NONE
TX-101385,2026-07-08 10:57:50,EMP-003,CUST-4539,BRANCH-WEST,Services,30.62,0.0,0.0,Debit Card,0,NONE
TX-101386,2026-07-08 10:59:35,EMP-002,CUST-5177,BRANCH-CENTRAL,Apparel,70.43,0.0,0.0,Debit Card,0,NONE
TX-101387,2026-07-08 11:05:48,EMP-008,CUST-2364,BRANCH-EAST,Apparel,54.61,0.0,0.0,Mobile Money,0,NONE
TX-101388,2026-07-08 11:07:16,EMP-004,CUST-2156,BRANCH-WEST,Apparel,30.98,0.0,0.0,Mobile Money,0,NONE
TX-101389,2026-07-08 11:10:05,EMP-006,CUST-9379,BRANCH-WEST,Services,23.26,12.9,0.0,Debit Card,0,NONE
TX-101390,2026-07-08 11:21:24,EMP-007,CUST-1424,BRANCH-WEST,Services,83.61,6.2,0.0,Debit Card,0,NONE
TX-101391,2026-07-08 11:24:11,EMP-002,CUST-6396,BRANCH-CENTRAL,Groceries,16.77,0.0,0.0,Credit Card,0,NONE
TX-101392,2026-07-08 11:25:02,EMP-003,CUST-4698,BRANCH-WEST,Apparel,77.99,7.5,0.0,Debit Card,0,NONE
TX-101393,2026-07-08 11:32:18,EMP-002,CUST-3023,BRANCH-CENTRAL,Electronics,64.31,0.0,0.0,Debit Card,0,NONE
TX-101394,2026-07-08 11:40:07,EMP-002,CUST-9666,BRANCH-CENTRAL,Apparel,36.87,0.0,0.0,Credit Card,0,NONE
TX-101395,2026-07-08 11:43:53,EMP-002,CUST-1785,BRANCH-CENTRAL,Electronics,89.88,0.0,0.0,Mobile Money,0,NONE
TX-101396,2026-07-08 11:44:34,EMP-006,CUST-9711,BRANCH-WEST,Services,27.54,0.0,0.0,Debit Card,0,NONE
TX-101397,2026-07-08 11:49:18,EMP-003,CUST-5244,BRANCH-WEST,Groceries,82.21,0.0,0.0,Mobile Money,0,NONE
TX-101398,2026-07-08 11:50:20,EMP-003,CUST-7206,BRANCH-WEST,Services,67.97,0.0,0.0,Credit Card,0,NONE
TX-101399,2026-07-08 11:51:02,EMP-004,CUST-7852,BRANCH-WEST,Hardware,113.75,14.8,0.0,Credit Card,0,NONE
TX-101400,2026-07-08 11:51:22,EMP-005,CUST-8008,BRANCH-CENTRAL,Services,39.04,0.0,0.0,Mobile Money,0,NONE
TX-101401,2026-07-08 11:53:06,EMP-005,CUST-2424,BRANCH-CENTRAL,Apparel,53.64,0.0,0.0,Cash,0,NONE
TX-101402,2026-07-08 11:53:32,EMP-002,CUST-2256,BRANCH-CENTRAL,Electronics,46.07,0.0,0.0,Cash,0,NONE
TX-101403,2026-07-08 11:57:16,EMP-002,CUST-5683,BRANCH-CENTRAL,Services,22.09,0.0,0.0,Cash,0,NONE
