transaction_id,timestamp,employee_id,customer_id,branch_id,category,amount,discount_percent,refund_amount,payment_method,is_anomaly,anomaly_type
TX-100888,2026-07-05 16:04:09,EMP-004,CUST-8740,BRANCH-WEST,Groceries,37.68,0.0,0.0,Credit Card,0,NONE
TX-100889,2026-07-05 16:07:01,EMP-001,CUST-6628,BRANCH-WEST,Services,40.78,0.0,0.0,Debit Card,0,NONE
TX-100890,2026-07-05 16:13:35,EMP-006,CUST-7897,BRANCH-WEST,Apparel,32.1,0.0,0.0,Credit Card,0,NONE
TX-100891,2026-07-05 16:19:45,EMP-003,CUST-1578,BRANCH-WEST,Services,62.94,0.0,0.0,Credit Card,0,NONE
TX-100892,2026-07-05 16:20:38,EMP-001,CUST-8752,BRANCH-WEST,Services,28.68,3.6,0.0,Cash,0,NONE
TX-100893,2026-07-05 16:22:14,EMP-005,CUST-8942,BRANCH-CENTRAL,Groceries,35.21,3.9,0.0,Credit Card,0,NONE
TX-100894,2026-07-05 16:27:53,EMP-003,CUST-5603,BRANCH-WEST,Apparel,33.71,0.0,8.2,Mobile Money,0,NONE
TX-100895,2026-07-05 16:36:17,EMP-003,CUST-8317,BRANCH-WEST,Apparel,67.45,0.0,0.0,Mobile Money,0,NONE
TX-100896,2026-07-05 16:44:45,EMP-008,CUST-3962,BRANCH-EAST,Services,57.29,0.0,0.0,Cash,0,NONE
TX-100897,2026-07-05 16:47:09,EMP-003,CUST-3525,BRANCH-WEST,Hardware,81.35,0.0,0.0,Debit Card,0,NONE
TX-109877,2026-07-05 17:00:00,EMP-008,CUST-6398,BRANCH-EAST,Electronics,27.79,0.0,814.28,Cash,1,REFUND_FRAUD
TX-100898,2026-07-05 17:03:56,EMP-004,CUST-8211,BRANCH-WEST,Electronics,50.47,11.8,0.0,Credit Card,0,NONE
TX-100899,2026-07-05 17:13:31,EMP-002,CUST-1860,BRANCH-CENTRAL,Electronics,31.55,0.0,0.0,Debit Card,0,NONE
TX-100900,2026-07-05 17:16:36,EMP-004,CUST-7222,BRANCH-WEST,Hardware,33.48,0.0,0.0,Debit Card,0,NONE
TX-100901,2026-07-05 17:20:52,EMP-001,CUST-5731,BRANCH-WEST,Hardware,39.36,0.0,0.0,Cash,0,NONE
TX-100902,2026-07-05 17:27:46,EMP-002,CUST-9704,BRANCH-CENTRAL,Apparel,79.19,0.0,0.0,Credit Card,0,NONE
TX-109695,2026-07-05 17:31:00,EMP-006,CUST-2402,BRANCH-WEST,Services,62.31,0.0,0.0,Mobile Money,0,NONE
TX-109696,2026-07-05 17:32:15,EMP-006,CUST-2402,BRANCH-WEST,Services,62.31,0.0,0.0,Mobile Money,1,DUPLICATE
TX-109765,2026-07-05 17:34:00,EMP-003,CUST-8612,BRANCH-WEST,Apparel,95.05,0.0,0.0,Credit Card,0,NONE
TX-109766,2026-07-05 17:34:32,EMP-003,CUST-8612,BRANCH-WEST,Apparel,95.05,0.0,0.0,Credit Card,1,DUPLICATE
TX-100903,2026-07-05 17:41:07,EMP-006,CUST-5429,BRANCH-WEST,Apparel,33.26,0.0,0.0,Debit Card,0,NONE
TX-100904,2026-07-05 17:42:01,EMP-008,CUST-4961,BRANCH-EAST,Services,29.56,0.0,0.0,Mobile Money,0,NONE
TX-100905,2026-07-05 17:48:18,EMP-006,CUST-9972,BRANCH-WEST,Groceries,47.01,0.0,0.0,Cash,0,NONE
TX-100906,2026-07-05 17:51:44,EMP-007,CUST-2600,BRANCH-WEST,Services,88.38,8.4,0.0,Credit Card,0,NONE
TX-100907,2026-07-05 17:53:44,EMP-005,CUST-4163,BRANCH-CENTRAL,Groceries,56.41,4.1,0.0,Mobile Money,0,NONE
TX-100908,2026-07-05 18:03:35,EMP-002,CUST-2965,BRANCH-CENTRAL,Groceries,25.38,0.0,0.0,Mobile Money,0,NONE
TX-100909,2026-07-05 18:08:20,EMP-002,CUST-4018,BRANCH-CENTRAL,Apparel,46.32,0.0,0.0,Cash,0,NONE
TX-100910,2026-07-05 18:14:38,EMP-008,CUST-5528,BRANCH-EAST,Hardware,98.05,0.0,0.0,Credit Card,0,NONE
TX-100911,2026-07-05 18:24:05,EMP-005,CUST-3653,BRANCH-CENTRAL,Groceries,36.55,0.0,0.0,Debit Card,0,NONE
TX-109751,2026-07-05 18:25:00,EMP-008,CUST-3085,BRANCH-EAST,Services,56.81,0.0,0.0,Credit Card,0,NONE
TX-100912,2026-07-05 18:25:22,EMP-006,CUST-1984,BRANCH-WEST,Apparel,33.59,0.0,0.0,Debit Card,0,NONE
TX-109752,2026-07-05 18:26:19,EMP-008,CUST-3085,BRANCH-EAST,Services,56.81,0.0,0.0,Credit Card,1,DUPLICATE
TX-100913,2026-07-05 18:34:20,EMP-002,CUST-9056,BRANCH-CENTRAL,Electronics,34.83,0.0,0.0,Debit Card,0,NONE
TX-100914,2026-07-05 18:38:34,EMP-002,CUST-3357,BRANCH-CENTRAL,Services,40.16,0.0,0.0,Cash,0,NONE
TX-100915,2026-07-05 18:42:23,EMP-008,CUST-5243,BRANCH-EAST,Groceries,39.92,3.8,0.0,Debit Card,0,NONE
TX-100916,2026-07-05 18:42:43,EMP-001,CUST-9154,BRANCH-WEST,Electronics,43.0,0.0,6.44,Debit Card,0,NONE
TX-100917,2026-07-05 18:45:31,EMP-005,CUST-3483,BRANCH-CENTRAL,Apparel,49.39,0.0,0.0,Debit Card,0,NONE
TX-100918,2026-07-05 18:59:10,EMP-008,CUST-8144,BRANCH-EAST,Hardware,75.91,0.0,0.0,Cash,0,NONE
TX-109858,2026-07-05 19:00:00,EMP-008,CUST-7189,BRANCH-EAST,Groceries,397.4,89.3,0.0,Credit Card,1,EXCESSIVE_DISCOUNT
TX-100919,2026-07-05 19:03:34,EMP-004,CUST-1054,BRANCH-WEST,Hardware,50.84,0.0,0.0,Debit Card,0,NONE
TX-100920,2026-07-05 19:07:35,EMP-002,CUST-9770,BRANCH-CENTRAL,Apparel,25.73,0.0,0.0,Cash,0,NONE
TX-100921,2026-07-05 19:07:55,EMP-002,CUST-6985,BRANCH-CENTRAL,Services,39.16,0.0,0.0,Debit Card,0,NONE
TX-100922,2026-07-05 19:11:11,EMP-005,CUST-4327,BRANCH-CENTRAL,Electronics,99.28,0.0,0.0,Mobile Money,0,NONE
TX-100923,2026-07-05 19:20:01,EMP-005,CUST-7391,BRANCH-CENTRAL,Groceries,49.0,0.0,0.0,Cash,0,NONE
TX-100924,2026-07-05 19:20:21,EMP-008,CUST-4104,BRANCH-EAST,Electronics,46.89,3.3,0.0,Mobile Money,0,NONE
TX-100925,2026-07-05 19:28:09,EMP-008,CUST-7369,BRANCH-EAST,Groceries,88.12,0.0,0.0,Debit Card,0,NONE
TX-100926,2026-07-05 19:34:59,EMP-008,CUST-1268,BRANCH-EAST,Groceries,152.0,0.0,0.0,Cash,0,NONE
TX-100927,2026-07-05 19:36:29,EMP-007,CUST-2936,BRANCH-WEST,Electronics,60.64,0.0,0.0,Debit Card,0,NONE
TX-100928,2026-07-05 19:39:01,EMP-003,CUST-4817,BRANCH-WEST,Groceries,59.99,4.7,0.0,Debit Card,0,NONE
TX-100929,2026-07-05 19:40:47,EMP-001,CUST-4976,BRANCH-WEST,Electronics,71.01,10.6,0.0,Cash,0,NONE
TX-100930,2026-07-05 19:43:30,EMP-008,CUST-3796,BRANCH-EAST,Services,53.84,12.8,0.0,Mobile Money,0,NONE
TX-100931,2026-07-05 19:44:15,EMP-002,CUST-4320,BRANCH-CENTRAL,Hardware,68.67,0.0,0.0,Debit Card,0,NONE
TX-100932,2026-07-05 19:49:13,EMP-006,CUST-2979,BRANCH-WEST,Services,33.31,0.0,0.0,Mobile Money,0,NONE
TX-100933,2026-07-05 19:50:55,EMP-001,CUST-3841,BRANCH-WEST,Apparel,32.8,6.3,0.0,Mobile Money,0,NONE
TX-100934,2026-07-05 19:53:18,EMP-006,CUST-3703,BRANCH-WEST,Hardware,60.57,10.0,0.0,Debit Card,0,NONE
TX-100935,2026-07-05 19:57:10,EMP-003,CUST-1256,BRANCH-WEST,Hardware,113.78,3.1,0.0,Credit Card,0,NONE
TX-100936,2026-07-05 19:58:54,EMP-007,CUST-8798,BRANCH-WEST,Electronics,49.44,10.7,0.0,Debit Card,0,NONE
TX-100937,2026-07-05 20:14:22,EMP-004,CUST-3859,BRANCH-WEST,Services,90.03,0.0,0.0,Debit Card,0,NONE
TX-100938,2026-07-05 20:18:23,EMP-002,CUST-5934,BRANCH-CENTRAL,Apparel,51.94,0.0,0.0,Mobile Money,0,NONE
TX-100939,2026-07-05 20:19:57,EMP-002,CUST-9686,BRANCH-CENTRAL,Groceries,30.79,0.0,0.0,Mobile Money,0,NONE
TX-100940,2026-07-05 20:24:35,EMP-008,CUST-4409,BRANCH-EAST,Apparel,56.23,4.4,0.0,Debit Card,0,NONE
TX-100941,2026-07-05 20:31:50,EMP-008,CUST-3888,BRANCH-EAST,Electronics,85.3,0.0,0.0,Credit Card,0,NONE
TX-100942,2026-07-05 20:33:08,EMP-005,CUST-4433,BRANCH-CENTRAL,Hardware,82.29,0.0,0.0,Debit Card,0,NONE
TX-100943,2026-07-05 20:36:00,EMP-001,CUST-2710,BRANCH-WEST,Groceries,62.23,0.0,0.0,Cash,0,NONE
TX-100944,2026-07-05 20:37:27,EMP-008,CUST-9436,BRANCH-EAST,Groceries,107.04,5.8,0.0,Credit Card,0,NONE
TX-100945,2026-07-05 20:48:35,EMP-007,CUST-4256,BRANCH-WEST,Apparel,28.63,4.3,0.0,Mobile Money,0,NONE
TX-100946,2026-07-05 20:56:46,EMP-007,CUST-4276,BRANCH-WEST,Hardware,71.71,0.0,0.0,Debit Card,0,NONE
TX-109956,2026-07-06 02:52:00,EMP-007,CUST-7844,BRANCH-WEST,Hardware,615.16,0.0,0.0,Debit Card,1,OFF_HOURS
TX-100947,2026-07-06 08:06:56,EMP-007,CUST-3374,BRANCH-WEST,Electronics,69.92,0.0,0.0,Debit Card,0,NONE
TX-100948,2026-07-06 08:08:08,EMP-006,CUST-3234,BRANCH-WEST,Hardware,48.56,0.0,0.0,Credit Card,0,NONE
TX-100949,2026-07-06 08:11:25,EMP-004,CUST-6503,BRANCH-WEST,Electronics,69.52,9.8,0.0,Cash,0,NONE
TX-100950,2026-07-06 08:11:53,EMP-008,CUST-8513,BRANCH-EAST,Hardware,31.28,7.1,0.0,Mobile Money,0,NONE
TX-100951,2026-07-06 08:19:52,EMP-003,CUST-4763,BRANCH-WEST,Groceries,23.2,0.0,0.0,Mobile Money,0,NONE
TX-100952,2026-07-06 08:23:01,EMP-008,CUST-8581,BRANCH-EAST,Apparel,75.5,8.1,0.0,Mobile Money,0,NONE
TX-100953,2026-07-06 08:23:29,EMP-006,CUST-8114,BRANCH-WEST,Services,41.74,14.1,0.0,Cash,0,NONE
TX-100954,2026-07-06 08:25:40,EMP-007,CUST-1724,BRANCH-WEST,Groceries,46.86,0.0,0.0,Cash,0,NONE
TX-100955,2026-07-06 08:33:29,EMP-007,CUST-9701,BRANCH-WEST,Hardware,62.6,0.0,0.0,Cash,0,NONE
TX-100956,2026-07-06 08:34:51,EMP-008,CUST-9114,BRANCH-EAST,Electronics,73.59,12.0,0.0,Debit Card,0,NONE
TX-100957,2026-07-06 08:41:23,EMP-004,CUST-3174,BRANCH-WEST,Apparel,59.83,0.0,0.0,Cash,0,NONE
TX-100958,2026-07-06 08:41:43,EMP-001,CUST-8860,BRANCH-WEST,Apparel,58.85,8.5,0.0,Cash,0,NONE
TX-100959,2026-07-06 08:43:02,EMP-008,CUST-8598,BRANCH-EAST,Electronics,53.16,0.0,0.0,Credit Card,0,NONE
TX-100960,2026-07-06 08:51:16,EMP-008,CUST-1022,BRANCH-EAST,Groceries,78.5,0.0,0.0,Cash,0,NONE
TX-100961,2026-07-06 08:54:22,EMP-005,CUST-7977,BRANCH-CENTRAL,Apparel,33.13,0.0,0.0,Mobile Money,0,NONE
TX-100962,2026-07-06 08:54:46,EMP-002,CUST-6500,BRANCH-CENTRAL,Groceries,18.81,0.0,0.0,Credit Card,0,NONE
TX-100963,2026-07-06 08:58:24,EMP-001,CUST-2818,BRANCH-WEST,Hardware,34.53,0.0,0.0,Credit Card,0,NONE
TX-100964,2026-07-06 08:59:48,EMP-006,CUST-3871,BRANCH-WEST,Services,68.9,0.0,0.0,Mobile Money,0,NONE
TX-109842,2026-07-06 09:00:00,EMP-004,CUST-8283,BRANCH-WEST,Hardware,496.84,72.9,0.0,Cash,1,EXCESSIVE_DISCOUNT
TX-100965,2026-07-06 09:00:08,EMP-003,CUST-6487,BRANCH-WEST,Electronics,43.81,0.0,0.0,Mobile Money,0,NONE
TX-100966,2026-07-06 09:09:27,EMP-004,CUST-6250,BRANCH-WEST,Apparel,62.9,0.0,0.0,Debit Card,0,NONE
TX-100967,2026-07-06 09:13:02,EMP-005,CUST-1892,BRANCH-CENTRAL,Groceries,66.4,0.0,0.0,Cash,0,NONE
TX-100968,2026-07-06 09:21:56,EMP-008,CUST-9714,BRANCH-EAST,Services,93.76,0.0,0.0,Credit Card,0,NONE
TX-100969,2026-07-06 09:22:16,EMP-002,CUST-4085,BRANCH-CENTRAL,Hardware,32.8,7.7,0.0,Cash,0,NONE
TX-100970,2026-07-06 09:25:45,EMP-002,CUST-3699,BRANCH-CENTRAL,Apparel,31.57,4.8,0.0,Mobile Money,0,NONE
TX-100971,2026-07-06 09:32:52,EMP-001,CUST-5803,BRANCH-WEST,Hardware,40.1,0.0,0.0,Mobile Money,0,NONE
TX-100972,2026-07-06 09:36:31,EMP-008,CUST-6680,BRANCH-EAST,Hardware,75.92,0.0,0.0,Credit Card,0,NONE
TX-100973,2026-07-06 09:43:35,EMP-004,CUST-2031,BRANCH-WEST,Groceries,69.25,0.0,0.0,Credit Card,0,NONE
TX-100974,2026-07-06 09:52:01,EMP-007,CUST-6616,BRANCH-WEST,Apparel,69.48,0.0,0.0,Debit Card,0,NONE
TX-100975,2026-07-06 09:54:16,EMP-008,CUST-5982,BRANCH-EAST,Services,225.81,12.5,0.0,Credit Card,0,NONE
TX-100976,2026-07-06 09:55:47,EMP-004,CUST-8933,BRANCH-WEST,Apparel,100.71,0.0,0.0,Cash,0,NONE
TX-100977,2026-07-06 09:59:28,EMP-003,CUST-6785,BRANCH-WEST,Apparel,55.16,0.0,0.0,Mobile Money,0,NONE
TX-100978,2026-07-06 10:08:23,EMP-005,CUST-3986,BRANCH-CENTRAL,Electronics,114.26,0.0,0.0,Mobile Money,0,NONE
TX-100979,2026-07-06 10:12:22,EMP-003,CUST-4897,BRANCH-WEST,Groceries,39.16,6.8,0.0,Credit Card,0,NONE
TX-100980,2026-07-06 10:15:56,EMP-006,CUST-4022,BRANCH-WEST,Electronics,27.21,0.0,0.0,Credit Card,0,NONE
TX-100981,2026-07-06 10:18:48,EMP-006,CUST-3423,BRANCH-WEST,Apparel,61.09,0.0,0.0,Credit Card,0,NONE
TX-100982,2026-07-06 10:19:14,EMP-002,CUST-1408,BRANCH-CENTRAL,Hardware,39.14,0.0,0.0,Debit Card,0,NONE
TX-100983,2026-07-06 10:23:27,EMP-006,CUST-3556,BRANCH-WEST,Groceries,14.57,0.0,0.0,Credit Card,0,NONE
TX-100984,2026-07-06 10:35:28,EMP-005,CUST-8764,BRANCH-CENTRAL,Apparel,86.2,0.0,0.0,Mobile Money,0,NONE
TX-100985,2026-07-06 10:38:17,EMP-008,CUST-6549,BRANCH-EAST,Groceries,88.71,0.0,0.0,Mobile Money,0,NONE
TX-100986,2026-07-06 10:42:18,EMP-002,CUST-6047,BRANCH-CENTRAL,Groceries,41.89,0.0,0.0,Debit Card,0,NONE
TX-100987,2026-07-06 10:44:05,EMP-006,CUST-2515,BRANCH-WEST,Apparel,39.53,10.7,0.0,Mobile Money,0,NONE
TX-100988,2026-07-06 10:46:38,EMP-005,CUST-4206,BRANCH-CENTRAL,Groceries,40.13,13.2,0.0,Cash,0,NONE
TX-100989,2026-07-06 10:47:30,EMP-007,CUST-4185,BRANCH-WEST,Hardware,20.42,0.0,0.0,Cash,0,NONE
TX-100990,2026-07-06 10:51:16,EMP-006,CUST-7513,BRANCH-WEST,Electronics,28.72,0.0,0.0,Debit Card,0,NONE
TX-100991,2026-07-06 10:54:10,EMP-006,CUST-1199,BRANCH-WEST,Apparel,31.78,0.0,0.0,Debit Card,0,NONE
TX-100992,2026-07-06 10:54:30,EMP-002,CUST-4533,BRANCH-CENTRAL,Hardware,71.56,0.0,0.0,Debit Card,0,NONE
TX-100993,2026-07-06 10:57:53,EMP-005,CUST-3683,BRANCH-CENTRAL,Hardware,34.17,0.0,0.0,Cash,0,NONE
TX-100994,2026-07-06 11:00:45,EMP-003,CUST-4404,BRANCH-WEST,Apparel,76.59,0.0,0.0,Credit Card,0,NONE
TX-100995,2026-07-06 11:02:46,EMP-002,CUST-7156,BRANCH-CENTRAL,Groceries,40.5,10.7,0.0,Mobile Money,0,NONE
TX-100996,2026-07-06 11:03:07,EMP-008,CUST-3243,BRANCH-EAST,Electronics,45.22,7.6,0.0,Cash,0,NONE
TX-100997,2026-07-06 11:04:48,EMP-005,CUST-5979,BRANCH-CENTRAL,Hardware,50.0,0.0,0.0,Cash,0,NONE
TX-100998,2026-07-06 11:07:37,EMP-001,CUST-3523,BRANCH-WEST,Apparel,39.13,0.0,0.0,Debit Card,0,NONE
TX-100999,2026-07-06 11:12:27,EMP-002,CUST-5713,BRANCH-CENTRAL,Hardware,71.3,13.9,0.0,Cash,0,NONE
TX-101000,2026-07-06 11:32:11,EMP-002,CUST-5541,BRANCH-CENTRAL,Hardware,36.71,0.0,0.0,Credit Card,0,NONE
TX-101001,2026-07-06 11:34:11,EMP-008,CUST-8144,BRANCH-EAST,Apparel,50.22,0.0,0.0,Cash,0,NONE
TX-101002,2026-07-06 11:36:22,EMP-006,CUST-9397,BRANCH-WEST,Services,62.44,6.1,0.0,Mobile Money,0,NONE
TX-101003,2026-07-06 11:41:22,EMP-006,CUST-8553,BRANCH-WEST,Electronics,39.59,0.0,0.0,Credit Card,0,NONE
TX-101004,2026-07-06 11:45:06,EMP-007,CUST-6832,BRANCH-WEST,Groceries,78.38,0.0,0.0,Cash,0,NONE
TX-101005,2026-07-06 11:57:30,EMP-004,CUST-4002,BRANCH-WEST,Groceries,40.64,0.0,0.0,Credit Card,0,NONE
TX-109902,2026-07-06 12:00:00,EMP-005,CUST-2493,BRANCH-CENTRAL,Electronics,45.24,0.0,338.74,Debit Card,1,REFUND_FRAUD
TX-101006,2026-07-06 12:04:23,EMP-006,CUST-5932,BRANCH-WEST,Apparel,45.85,0.0,0.0,Cash,0,NONE
TX-101007,2026-07-06 12:09:01,EMP-006,CUST-3354,BRANCH-WEST,Groceries,32.57,6.4,0.0,Debit Card,0,NONE
TX-101008,2026-07-06 12:09:30,EMP-006,CUST-3671,BRANCH-WEST,Groceries,29.54,9.0,0.0,Cash,0,NONE
TX-101009,2026-07-06 12:11:20,EMP-007,CUST-8544,BRANCH-WEST,Groceries,19.16,4.6,9.93,Credit Card,0,NONE
TX-101010,2026-07-06 12:11:50,EMP-003,CUST-8240,BRANCH-WEST,Services,128.16,0.0,0.0,Mobile Money,0,NONE
TX-101011,2026-07-06 12:12:10,EMP-005,CUST-1471,BRANCH-CENTRAL,Groceries,35.52,13.3,0.0,Mobile Money,0,NONE
TX-101012,2026-07-06 12:12:30,EMP-005,CUST-3053,BRANCH-CENTRAL,Electronics,55.78,3.9,0.0,Cash,0,NONE
TX-101013,2026-07-06 12:16:55,EMP-002,CUST-1308,BRANCH-CENTRAL,Hardware,40.72,0.0,0.0,Cash,0,NONE
TX-101014,2026-07-06 12:21:27,EMP-001,CUST-9412,BRANCH-WEST,Services,66.98,4.4,0.0,Cash,0,NONE
TX-101015,2026-07-06 12:21:47,EMP-005,CUST-1168,BRANCH-CENTRAL,Groceries,20.3,0.0,0.0,Mobile Money,0,NONE
TX-101016,2026-07-06 12:25:49,EMP-004,CUST-4027,BRANCH-WEST,Apparel,56.93,4.7,0.0,Credit Card,0,NONE
TX-101017,2026-07-06 12:34:05,EMP-006,CUST-6770,BRANCH-WEST,Electronics,60.44,0.0,0.0,Mobile Money,0,NONE
TX-101018,2026-07-06 12:39:13,EMP-002,CUST-2623,BRANCH-CENTRAL,Services,45.1,0.0,0.0,Mobile Money,0,NONE
TX-101019,2026-07-06 12:39:49,EMP-005,CUST-3814,BRANCH-CENTRAL,Services,31.69,11.7,0.0,Debit Card,0,NONE
TX-101020,2026-07-06 12:40:09,EMP-006,CUST-4033,BRANCH-WEST,Hardware,20.01,0.0,0.0,Credit Card,0,NONE
TX-101021,2026-07-06 12:42:48,EMP-007,CUST-7948,BRANCH-WEST,Electronics,38.73,0.0,0.0,Credit Card,0,NONE
TX-101022,2026-07-06 12:46:14,EMP-002,CUST-8633,BRANCH-CENTRAL,Groceries,18.19,0.0,0.0,Credit Card,0,NONE
TX-101023,2026-07-06 12:51:27,EMP-005,CUST-1665,BRANCH-CENTRAL,Groceries,61.61,0.0,0.0,Credit Card,0,NONE
TX-101024,2026-07-06 12:55:40,EMP-008,CUST-6111,BRANCH-EAST,Hardware,83.28,7.9,0.0,Debit Card,0,NONE
TX-101025,2026-07-06 12:57:54,EMP-004,CUST-2140,BRANCH-WEST,Hardware,75.9,0.0,0.0,Cash,0,NONE
TX-101026,2026-07-06 13:02:22,EMP-008,CUST-2723,BRANCH-EAST,Hardware,44.06,0.0,0.0,Cash,0,NONE
TX-101027,2026-07-06 13:08:35,EMP-002,CUST-3348,BRANCH-CENTRAL,Hardware,26.84,0.0,0.0,Cash,0,NONE
TX-101028,2026-07-06 13:10:56,EMP-003,CUST-2060,BRANCH-WEST,Apparel,81.96,0.0,0.0,Debit Card,0,NONE
TX-101029,2026-07-06 13:18:43,EMP-002,CUST-4815,BRANCH-CENTRAL,Hardware,54.73,0.0,0.0,Credit Card,0,NONE
TX-101030,2026-07-06 13:28:39,EMP-007,CUST-6834,BRANCH-WEST,Hardware,22.84,0.0,0.0,Debit Card,0,NONE
TX-101031,2026-07-06 13:32:08,EMP-005,CUST-3414,BRANCH-CENTRAL,Hardware,32.43,6.0,0.0,Mobile Money,0,NONE
TX-101032,2026-07-06 13:33:59,EMP-001,CUST-2631,BRANCH-WEST,Groceries,80.53,0.0,0.0,Cash,0,NONE
TX-101033,2026-07-06 13:38:38,EMP-003,CUST-7269,BRANCH-WEST,Services,91.78,0.0,0.0,Cash,0,NONE
TX-101034,2026-07-06 13:40:30,EMP-002,CUST-9518,BRANCH-CENTRAL,Hardware,39.2,0.0,0.0,Debit Card,0,NONE
TX-101035,2026-07-06 13:41:06,EMP-008,CUST-9270,BRANCH-EAST,Apparel,39.01,0.0,0.0,Cash,0,NONE
TX-101036,2026-07-06 13:49:55,EMP-001,CUST-8051,BRANCH-WEST,Groceries,25.56,0.0,0.0,Debit Card,0,NONE
TX-101037,2026-07-06 13:50:15,EMP-008,CUST-8531,BRANCH-EAST,Groceries,55.52,9.7,0.0,Credit Card,0,NONE
TX-101038,2026-07-06 13:54:24,EMP-003,CUST-9052,BRANCH-WEST,Hardware,34.22,11.6,0.0,Cash,0,NONE
TX-101039,2026-07-06 13:54:44,EMP-008,CUST-9837,BRANCH-EAST,Services,116.31,0.0,0.0,Mobile Money,0,NONE
TX-101040,2026-07-06 13:56:50,EMP-001,CUST-7412,BRANCH-WEST,Apparel,65.02,0.0,0.0,Credit Card,0,NONE
TX-109808,2026-07-06 14:00:00,EMP-008,CUST-2401,BRANCH-EAST,Services,348.96,85.6,0.0,Credit Card,1,EXCESSIVE_DISCOUNT
TX-101041,2026-07-06 14:00:33,EMP-005,CUST-6250,BRANCH-CENTRAL,Groceries,26.01,3.5,0.0,Credit Card,0,NONE
TX-101042,2026-07-06 14:02:21,EMP-001,CUST-6591,BRANCH-WEST,Hardware,92.41,7.1,0.0,Credit Card,0,NONE
TX-101043,2026-07-06 14:02:57,EMP-001,CUST-5001,BRANCH-WEST,Electronics,32.05,6.7,0.0,Cash,0,NONE
TX-101044,2026-07-06 14:05:36,EMP-005,CUST-2875,BRANCH-CENTRAL,Apparel,44.42,9.5,0.0,Debit Card,0,NONE
TX-101045,2026-07-06 14:18:53,EMP-007,CUST-5368,BRANCH-WEST,Groceries,41.8,0.0,0.0,Credit Card,0,NONE
TX-101046,2026-07-06 14:20:49,EMP-007,CUST-7394,BRANCH-WEST,Apparel,31.59,0.0,0.0,Cash,0,NONE
TX-101047,2026-07-06 14:21:09,EMP-004,CUST-6504,BRANCH-WEST,Hardware,44.08,0.0,0.0,Credit Card,0,NONE
TX-101048,2026-07-06 14:26:47,EMP-003,CUST-5907,BRANCH-WEST,Apparel,28.7,0.0,0.0,Cash,0,NONE
TX-101049,2026-07-06 14:35:59,EMP-004,CUST-5708,BRANCH-WEST,Apparel,44.22,15.0,0.0,Mobile Money,0,NONE
TX-101050,2026-07-06 14:36:28,EMP-002,CUST-2552,BRANCH-CENTRAL,Services,42.12,0.0,0.0,Debit Card,0,NONE
TX-101051,2026-07-06 14:45:14,EMP-007,CUST-4436,BRANCH-WEST,Apparel,57.4,0.0,0.0,Credit Card,0,NONE
TX-101052,2026-07-06 14:48:55,EMP-005,CUST-8092,BRANCH-CENTRAL,Services,22.16,0.0,0.0,Credit Card,0,NONE
TX-109657,2026-07-06 14:49:00,EMP-002,CUST-8149,BRANCH-CENTRAL,Hardware,17.92,0.0,0.0,Mobile Money,0,NONE
TX-109658,2026-07-06 14:49:48,EMP-002,CUST-8149,BRANCH-CENTRAL,Hardware,17.92,0.0,0.0,Mobile Money,1,DUPLICATE
TX-101053,2026-07-06 14:50:34,EMP-008,CUST-9971,BRANCH-EAST,Electronics,34.52,0.0,0.0,Mobile Money,0,NONE
TX-101054,2026-07-06 14:53:41,EMP-008,CUST-4489,BRANCH-EAST,Hardware,73.17,0.0,0.0,Debit Card,0,NONE
TX-101055,2026-07-06 14:56:48,EMP-001,CUST-9556,BRANCH-WEST,Electronics,23.2,0.0,0.0,Mobile Money,0,NONE
TX-101056,2026-07-06 15:02:32,EMP-005,CUST-8133,BRANCH-CENTRAL,Hardware,40.15,0.0,0.0,Cash,0,NONE
TX-101057,2026-07-06 15:03:58,EMP-004,CUST-7757,BRANCH-WEST,Apparel,90.14,0.0,0.0,Credit Card,0,NONE
TX-101058,2026-07-06 15:05:10,EMP-004,CUST-7649,BRANCH-WEST,Electronics,29.41,5.3,0.0,Credit Card,0,NONE
TX-101059,2026-07-06 15:18:44,EMP-008,CUST-8952,BRANCH-EAST,Services,45.65,0.0,0.0,Cash,0,NONE
TX-101060,2026-07-06 15:21:59,EMP-004,CUST-3610,BRANCH-WEST,Apparel,79.96,6.1,0.0,Mobile Money,0,NONE
TX-101061,2026-07-06 15:22:34,EMP-001,CUST-8960,BRANCH-WEST,Groceries,17.36,13.8,0.0,Credit Card,0,NONE
TX-101062,2026-07-06 15:24:54,EMP-002,CUST-7668,BRANCH-CENTRAL,Apparel,40.05,0.0,0.0,Debit Card,0,NONE
TX-101063,2026-07-06 15:26:57,EMP-003,CUST-4867,BRANCH-WEST,Groceries,184.75,0.0,0.0,Cash,0,NONE
TX-101064,2026-07-06 15:47:18,EMP-005,CUST-9133,BRANCH-CENTRAL,Groceries,50.52,4.5,0.0,Credit Card,0,NONE
TX-101065,2026-07-06 15:50:40,EMP-007,CUST-4865,BRANCH-WEST,Hardware,77.62,4.3,0.0,Credit Card,0,NONE
TX-101066,2026-07-06 15:54:32,EMP-008,CUST-7690,BRANCH-EAST,Apparel,55.08,0.0,0.0,Credit Card,0,NONE
TX-101067,2026-07-06 15:54:52,EMP-002,CUST-6185,BRANCH-CENTRAL,Services,24.74,0.0,0.0,Credit Card,0,NONE
